work_id,author_id,author_name,author_position,institutions
WOS:000721449500005,,"de Lima, T.",3,"Princeton Univ, Dept Elect & Comp Engn, Princeton, NJ 08544 USA."
WOS:000721449500005,,"Tait, A.",4,"Princeton Univ, Dept Elect & Comp Engn, Princeton, NJ 08544 USA."
WOS:000721449500005,,"Blow, E.",5,"Princeton Univ, Dept Elect & Comp Engn, Princeton, NJ 08544 USA."
WOS:000721449500005,,"Tian, Y.",6,"NEC Labs Amer, Princeton, NJ USA."
WOS:000721449500005,,"Bilodeau, S.",7,"Princeton Univ, Dept Elect & Comp Engn, Princeton, NJ 08544 USA."
WOS:000721449500005,,"Jha, A.",8,"Princeton Univ, Dept Elect & Comp Engn, Princeton, NJ 08544 USA."
WOS:000721449500005,,"Yaman, F.",9,"NEC Labs Amer, Princeton, NJ USA."
WOS:000721449500005,,"Peng, H.",10,"Princeton Univ, Dept Elect & Comp Engn, Princeton, NJ 08544 USA."
WOS:000721449500005,,"Batshon, H.",11,"NEC Labs Amer, Princeton, NJ USA."
WOS:000721449500005,,"Shastri, B.",12,"Queens Univ, Dept Phys Engn Phys & Astron, Kingston, ON, Canada."
WOS:000721449500005,,"Inada, Y.",13,"NEC Corp Ltd, Submarine Network Div, Tokyo, Japan."
WOS:000721449500005,,"Wang, T.",14,"NEC Labs Amer, Princeton, NJ USA."
WOS:000721449500005,,"Prucnal, P.",15,"Princeton Univ, Dept Elect & Comp Engn, Princeton, NJ 08544 USA."
WOS:001541993500014,,"Liu, R.",1,"Zhejiang Univ, Coll Informat Sci & Elect Engn, Hangzhou 310027, Zhejiang, Peoples R China."
WOS:001541993500014,,"Wang, Z.",2,"Zhejiang Univ, Coll Informat Sci & Elect Engn, Hangzhou 310027, Zhejiang, Peoples R China."
WOS:001541993500014,,"Lin, H.",3,"Zhejiang Univ, Coll Informat Sci & Elect Engn, Hangzhou 310027, Zhejiang, Peoples R China."
WOS:001572830800001,,"Wu, B.",1,"Huazhong Univ Sci & Technol, Sch Opt & Elect Informat, Wuhan Natl Lab Optoelect, Wuhan 430074, Peoples R China."
WOS:001572830800001,,"Huang, C.",2,"Chinese Univ Hong Kong, Dept Elect Engn, Shatin, Hong Kong, Peoples R China."
WOS:001572830800001,,"Zhang, J.",3,"Huazhong Univ Sci & Technol, Sch Opt & Elect Informat, Wuhan Natl Lab Optoelect, Wuhan 430074, Peoples R China."
WOS:001572830800001,,"Zhou, H.",4,"Huazhong Univ Sci & Technol, Sch Opt & Elect Informat, Wuhan Natl Lab Optoelect, Wuhan 430074, Peoples R China."
WOS:001572830800001,,"Wang, Y.",5,"Huazhong Univ Sci & Technol, Sch Opt & Elect Informat, Wuhan Natl Lab Optoelect, Wuhan 430074, Peoples R China."
WOS:001572830800001,,"Dong, J.",6,"Huazhong Univ Sci & Technol, Sch Opt & Elect Informat, Wuhan Natl Lab Optoelect, Wuhan 430074, Peoples R China."
WOS:001572830800001,,"Zhang, X.",7,"Huazhong Univ Sci & Technol, Sch Opt & Elect Informat, Wuhan Natl Lab Optoelect, Wuhan 430074, Peoples R China."
WOS:001597496800006,,"Yang, C.",1,"Univ Texas Austin, Microelect Res Ctr, Elect & Comp Engn Dept, Austin, TX 78758 USA."
WOS:001597496800006,,"Zhu, H.",2,"Univ Texas Austin, Microelect Res Ctr, Elect & Comp Engn Dept, Austin, TX 78758 USA."
WOS:001597496800006,,"Ning, S.",3,"Univ Texas Austin, Microelect Res Ctr, Elect & Comp Engn Dept, Austin, TX 78758 USA."
WOS:001597496800006,,"Gu, J.",4,"Univ Texas Austin, Microelect Res Ctr, Elect & Comp Engn Dept, Austin, TX 78758 USA."
WOS:001597496800006,,"Feng, C.",5,"Univ Texas Austin, Microelect Res Ctr, Elect & Comp Engn Dept, Austin, TX 78758 USA."
WOS:001597496800006,,"Pan, D.",6,"Univ Texas Austin, Microelect Res Ctr, Elect & Comp Engn Dept, Austin, TX 78758 USA."
WOS:001597496800006,,"Chen, B.",7,"Omega Opt Inc, Austin, TX 78759 USA."
WOS:001254805300001,,"Zheng, Y.",1,"East China Normal Univ, Sch Phys & Elect Sci, Extreme Optoelectromech Lab XXL, Shanghai 200241, Peoples R China."
WOS:001254805300001,,"Wu, R.",2,"East China Normal Univ, Sch Phys & Elect Sci, Extreme Optoelectromech Lab XXL, Shanghai 200241, Peoples R China."
WOS:001254805300001,,"Ren, Y.",3,"East China Normal Univ, Sch Phys & Elect Sci, Extreme Optoelectromech Lab XXL, Shanghai 200241, Peoples R China."
WOS:001254805300001,,"Bao, R.",4,"East China Normal Univ, Sch Phys & Elect Sci, Extreme Optoelectromech Lab XXL, Shanghai 200241, Peoples R China."
WOS:001254805300001,,"Liu, J.",5,"East China Normal Univ, Sch Phys & Elect Sci, Extreme Optoelectromech Lab XXL, Shanghai 200241, Peoples R China."
WOS:001254805300001,,"Ma, Y.",6,"Chinese Acad Sci, Shanghai Inst Opt & Fine Mech SIOM, CAS Ctr Excellence Ultraintense Laser Sci, Shanghai 201800, Peoples R China."
WOS:001254805300001,,"Wang, M.",7,"East China Normal Univ, Sch Phys & Elect Sci, Extreme Optoelectromech Lab XXL, Shanghai 200241, Peoples R China."
WOS:001254805300001,,"Cheng, Y.",8,"Hefei Natl Lab, Hefei 230088, Peoples R China."
WOS:001540468800136,,"Li, J.",1,"Shaoxin Lab, Shaoxing 312000, Peoples R China."
WOS:001540468800136,,"Hu, R.",2,"Fudan Univ, Sch Microelect, Shanghai 200433, Peoples R China."
WOS:001540468800136,,"Shen, J.",3,"Fudan Univ, Inst Optoelect, Shanghai 200433, Peoples R China."
WOS:001540468800136,,"Cheng, Z.",4,"Shaoxin Lab, Shaoxing 312000, Peoples R China."
WOS:001540468800136,,"Zhou, P.",5,"Fudan Univ, Inst Optoelect, Shanghai 200433, Peoples R China."
WOS:001562250300010,,"Jia, Z.",1,"Northwestern Polytech Univ, Sch Phys Sci & Technol, Key Lab Light Field Manipulat & Informat Acquisit, Minist Ind & Informat Technol, Xian, Peoples R China."
WOS:001562250300010,,"Tao, H.",2,"Northwestern Polytech Univ, Sch Phys Sci & Technol, Key Lab Light Field Manipulat & Informat Acquisit, Minist Ind & Informat Technol, Xian, Peoples R China."
WOS:001562250300010,,"Huang, G.",3,"Minist Educ, Key Lab Measurement & Control Complex Syst Engn, Nanjing, Peoples R China."
WOS:001562250300010,,"Mei, T.",4,"Northwestern Polytech Univ, Sch Phys Sci & Technol, Key Lab Light Field Manipulat & Informat Acquisit, Minist Ind & Informat Technol, Xian, Peoples R China."
WOS:001556089300004,,"Silva, L.",1,"Univ Fed Espirito Santo, Dept Elect Engn, Fernando Ferrari Ave, BR-29075910 Vitoria, ES, Brazil."
WOS:001556089300004,,"Coelho, M.",2,"Univ Fed Espirito Santo, Dept Elect Engn, Fernando Ferrari Ave, BR-29075910 Vitoria, ES, Brazil."
WOS:001556089300004,,"Marciano, P.",3,"Univ Fed Espirito Santo, Dept Elect Engn, Fernando Ferrari Ave, BR-29075910 Vitoria, ES, Brazil."
WOS:001556089300004,,"Pontes, M.",4,"Univ Fed Espirito Santo, Dept Elect Engn, Fernando Ferrari Ave, BR-29075910 Vitoria, ES, Brazil."
WOS:001556089300004,,"Segatto, M.",5,"Univ Fed Espirito Santo, Dept Elect Engn, Fernando Ferrari Ave, BR-29075910 Vitoria, ES, Brazil."
WOS:001242671400364,,"Kovaios, S.",1,"Aristotle Univ Thessaloniki, Sch Informat, Ctr Interdisciplinary Res & Innovat, Thessaloniki, Greece."
WOS:001242671400364,,"Roumpos, I.",2,"Aristotle Univ Thessaloniki, Sch Phys, Ctr Interdisciplinary Res & Innovat, Thessaloniki, Greece."
WOS:001242671400364,,"Tsakyridis, A.",3,"Aristotle Univ Thessaloniki, Sch Informat, Ctr Interdisciplinary Res & Innovat, Thessaloniki, Greece."
WOS:001242671400364,,"Giamougiannis, G.",4,"Aristotle Univ Thessaloniki, Sch Informat, Ctr Interdisciplinary Res & Innovat, Thessaloniki, Greece."
WOS:001242671400364,,"Moralis-Pegios, M.",5,"Aristotle Univ Thessaloniki, Sch Informat, Ctr Interdisciplinary Res & Innovat, Thessaloniki, Greece."
WOS:001242671400364,,"Berciano, M.",6,"IMEC, Kapeldreef 75, B-3001 Leuven, Belgium."
WOS:001242671400364,,"Ferraro, F.",7,"IMEC, Kapeldreef 75, B-3001 Leuven, Belgium."
WOS:001242671400364,,"Bode, D.",8,"IMEC, Kapeldreef 75, B-3001 Leuven, Belgium."
WOS:001242671400364,,"Srinivasan, A.",9,"Xanadu Quantum Technol, Toronto, ON, Canada."
WOS:001242671400364,,"Pantouvaki, M.",10,"Microsoft Res Ctr, Cambridge, England."
WOS:001242671400364,,"Pleros, N.",11,"Aristotle Univ Thessaloniki, Sch Informat, Ctr Interdisciplinary Res & Innovat, Thessaloniki, Greece."
WOS:001306359900008,,"Wang, W.",1,"Chinese Acad Sci, Inst Semicond, Key Lab Optoelect Mat & Devices, Beijing 100083, Peoples R China."
WOS:001306359900008,,"Chen, Y.",2,"Chinese Acad Sci, Inst Semicond, Key Lab Optoelect Mat & Devices, Beijing 100083, Peoples R China."
WOS:001306359900008,,"Yang, K.",3,"Chinese Acad Sci, Inst Semicond, Key Lab Optoelect Mat & Devices, Beijing 100083, Peoples R China."
WOS:001306359900008,,"Sheng, M.",4,"Chinese Acad Sci, Inst Semicond, Key Lab Optoelect Mat & Devices, Beijing 100083, Peoples R China."
WOS:001306359900008,,"Yang, Y.",5,"Chinese Acad Sci, Inst Semicond, Key Lab Optoelect Mat & Devices, Beijing 100083, Peoples R China."
WOS:001306359900008,,"Xiao, J.",6,"Chinese Acad Sci, Inst Semicond, Key Lab Optoelect Mat & Devices, Beijing 100083, Peoples R China."
WOS:001306359900008,,"Huang, Y.",7,"Chinese Acad Sci, Inst Semicond, Key Lab Optoelect Mat & Devices, Beijing 100083, Peoples R China."
WOS:001282120900021,,"Stein, M.",1,"Cornell Univ, Sch Appl & Engn Phys, Ithaca, NY 14850 USA."
WOS:001282120900021,,"Onodera, T.",2,NTT Research Inc
WOS:001282120900021,,"Ash, B.",3,"Cornell Univ, Sch Appl & Engn Phys, Ithaca, NY 14850 USA."
WOS:001282120900021,,"Sohoni, M.",4,"Cornell Univ, Sch Appl & Engn Phys, Ithaca, NY 14850 USA."
WOS:001282120900021,,"Bosch, M.",5,"Cornell Univ, Sch Appl & Engn Phys, Ithaca, NY 14850 USA."
WOS:001282120900021,,"Yanagimoto, R.",6,NTT Research Inc
WOS:001282120900021,,"Jankowski, M.",7,"Stanford Univ, EL Ginzton Lab, Stanford, CA 94305 USA."
WOS:001282120900021,,"McKenna, T.",8,"Stanford Univ, EL Ginzton Lab, Stanford, CA 94305 USA."
WOS:001282120900021,,"Wang, T.",9,"Cornell Univ, Sch Appl & Engn Phys, Ithaca, NY 14850 USA."
WOS:001282120900021,,"Shvets, G.",10,"Cornell Univ, Sch Appl & Engn Phys, Ithaca, NY 14850 USA."
WOS:001282120900021,,"Shcherbakov, M.",11,"Cornell Univ, Sch Appl & Engn Phys, Ithaca, NY 14850 USA."
WOS:001282120900021,,"Wright, L.",12,"Cornell Univ, Sch Appl & Engn Phys, Ithaca, NY 14850 USA."
WOS:001282120900021,,"McMahon, P.",13,"Cornell Univ, Kavli Inst Cornell Nanoscale Sci, Ithaca, NY USA."
WOS:001490479800001,,"Ma, Q.",1,"Southeast Univ, Inst Electromagnet Space, Nanjing 210096, Peoples R China."
WOS:001490479800001,,"Feng, Z.",2,"Southeast Univ, Inst Electromagnet Space, Nanjing 210096, Peoples R China."
WOS:001490479800001,,"Gao, X.",3,"City Univ Hong Kong, State Key Lab Terahertz & Millimeter Waves, Hong Kong 999077, Peoples R China."
WOS:001490479800001,,"Gu, Z.",4,"Southeast Univ, Inst Electromagnet Space, Nanjing 210096, Peoples R China."
WOS:001490479800001,,"Cui, T.",5,"Southeast Univ, Inst Electromagnet Space, Nanjing 210096, Peoples R China."
WOS:001490479800001,,"You, J.",6,"Southeast Univ, Inst Electromagnet Space, Nanjing 210096, Peoples R China."
WOS:001532177003125,,"Li, X.",1,"North Carolina State Univ, Dept Elect & Comp Engn, Raleigh, NC 27606 USA."
WOS:001532177003125,,"Biswas, D.",2,"Univ Texas Dallas, Dept Elect & Comp Engn, Richardson, TX 75080 USA."
WOS:001532177003125,,"Zhou, P.",3,"Univ Texas Dallas, Dept Elect & Comp Engn, Richardson, TX 75080 USA."
WOS:001532177003125,,"Brigner, W.",4,"Univ Texas Dallas, Dept Elect & Comp Engn, Richardson, TX 75080 USA."
WOS:001532177003125,,"Friedman, J.",5,"Univ Texas Dallas, Dept Elect & Comp Engn, Richardson, TX 75080 USA."
WOS:001532177003125,,"Gu, Q.",6,"North Carolina State Univ, Dept Phys, Raleigh, NC 27606 USA."
WOS:000678334400031,,"Bueno, J.",1,"Univ Strathclyde, Technol & Innovat Ctr, Inst Photon, Dept Phys, Glasgow G1 1RD, Lanark, Scotland."
WOS:000678334400031,,"Robertson, J.",2,"Univ Strathclyde, Technol & Innovat Ctr, Inst Photon, Dept Phys, Glasgow G1 1RD, Lanark, Scotland."
WOS:000678334400031,,"Hejda, M.",3,"Univ Strathclyde, Technol & Innovat Ctr, Inst Photon, Dept Phys, Glasgow G1 1RD, Lanark, Scotland."
WOS:000678334400031,,"Hurtado, A.",4,"Univ Strathclyde, Technol & Innovat Ctr, Inst Photon, Dept Phys, Glasgow G1 1RD, Lanark, Scotland."
WOS:000536533400001,,"Bai, B.",1,Peking University
WOS:000536533400001,,"Shu, H.",2,Peking University
WOS:000536533400001,,"Wang, X.",3,Peking University
WOS:000536533400001,,"Zou, W.",4,"Shanghai Jiao Tong Univ, State Key Lab Adv Opt Commun Syst & Networks, Intelligent Microwave Lightwave Integrat Innovat, Dept Elect Engn, Shanghai 200240, Peoples R China."
WOS:000864635000001,,"Xu, Z.",1,"Natl Univ Singapore, Dept Elect & Comp Engn, 4 Engn Dr 3, Singapore 117583, Singapore."
WOS:000864635000001,,"Tang, B.",2,"Natl Univ Singapore, Dept Elect & Comp Engn, 4 Engn Dr 3, Singapore 117583, Singapore."
WOS:000864635000001,,"Zhang, X.",3,"Natl Univ Singapore, Dept Elect & Comp Engn, 4 Engn Dr 3, Singapore 117583, Singapore."
WOS:000864635000001,,"Leong, J.",4,"Natl Univ Singapore, Dept Elect & Comp Engn, 4 Engn Dr 3, Singapore 117583, Singapore."
WOS:000864635000001,,"Pan, J.",5,"Natl Univ Singapore, Dept Elect & Comp Engn, 4 Engn Dr 3, Singapore 117583, Singapore."
WOS:000864635000001,,"Hooda, S.",6,"Natl Univ Singapore, Dept Elect & Comp Engn, 4 Engn Dr 3, Singapore 117583, Singapore."
WOS:000864635000001,,"Zamburg, E.",7,"Natl Univ Singapore, Dept Elect & Comp Engn, 4 Engn Dr 3, Singapore 117583, Singapore."
WOS:000864635000001,,"Thean, A.",8,"Natl Univ Singapore, Dept Elect & Comp Engn, 4 Engn Dr 3, Singapore 117583, Singapore."
WOS:001493184700019,,"Shah, V.",1,"Univ Pittsburgh, Dept Elect & Comp Engn, Pittsburgh, PA 15261 USA."
WOS:001493184700019,,"Youngblood, N.",2,"Univ Pittsburgh, Dept Elect & Comp Engn, Pittsburgh, PA 15261 USA."
WOS:000965326300001,,"Zhang, Y.",1,"Xidian Univ, State Key Lab Integrated Serv Networks, Xian 710071, Peoples R China."
WOS:000965326300001,,"Xiang, S.",2,"Xidian Univ, Sch Microelect, State Key Discipline Lab Wide Bandgap Semicond Tec, Xian 710071, Peoples R China."
WOS:000965326300001,,"Cao, X.",3,"Xidian Univ, State Key Lab Integrated Serv Networks, Xian 710071, Peoples R China."
WOS:000965326300001,,"Guo, X.",4,"Xidian Univ, State Key Lab Integrated Serv Networks, Xian 710071, Peoples R China."
WOS:000965326300001,,"Han, G.",5,"Xidian Univ, Sch Microelect, State Key Discipline Lab Wide Bandgap Semicond Tec, Xian 710071, Peoples R China."
WOS:000965326300001,,"Hao, Y.",6,"Xidian Univ, Sch Microelect, State Key Discipline Lab Wide Bandgap Semicond Tec, Xian 710071, Peoples R China."
WOS:000949242400001,,"Zhang, J.",1,"Natl Univ Def Technol, Beijing Inst Adv Study, Coll Adv Interdisciplinary Studies, Beijing 100020, Peoples R China."
WOS:000949242400001,,"Tao, Z.",2,"Natl Univ Def Technol, Beijing Inst Adv Study, Coll Adv Interdisciplinary Studies, Beijing 100020, Peoples R China."
WOS:000949242400001,,"Yan, Q.",3,"Natl Univ Def Technol, Beijing Inst Adv Study, Coll Adv Interdisciplinary Studies, Beijing 100020, Peoples R China."
WOS:000949242400001,,"Du, S.",4,"Natl Univ Def Technol, Beijing Inst Adv Study, Coll Adv Interdisciplinary Studies, Beijing 100020, Peoples R China."
WOS:000949242400001,,"Tang, Y.",5,"Natl Univ Def Technol, Coll Comp, State Key Lab High Performance Comp, Changsha 410073, Peoples R China."
WOS:000949242400001,,"Liu, H.",6,"Natl Univ Def Technol, Coll Comp, State Key Lab High Performance Comp, Changsha 410073, Peoples R China."
WOS:000949242400001,,"Wei, K.",7,"Natl Univ Def Technol, Inst Quantum Sci & Technol, Coll Sci, Changsha 410073, Peoples R China."
WOS:000949242400001,,"Zhou, T.",8,"Natl Univ Def Technol, Beijing Inst Adv Study, Coll Adv Interdisciplinary Studies, Beijing 100020, Peoples R China."
WOS:000949242400001,,"Jiang, T.",9,"Natl Univ Def Technol, Inst Quantum Sci & Technol, Coll Sci, Changsha 410073, Peoples R China."
WOS:001012933100038,,"Staffoli, E.",1,University of Trento
WOS:001012933100038,,"Mancinelli, M.",2,University of Trento
WOS:001012933100038,,"Bettotti, P.",3,University of Trento
WOS:001012933100038,,"Pavesi, L.",4,University of Trento
WOS:000592953200100,,"Zarei, S.",1,"Sharif Univ Technol, Dept Elect Engn, Tehran, Iran."
WOS:000592953200100,,"Marzban, M.",2,"Sharif Univ Technol, Dept Elect Engn, Tehran, Iran."
WOS:000592953200100,,"Khavasi, A.",3,"Sharif Univ Technol, Dept Elect Engn, Tehran, Iran."
WOS:001092517300017,,"Chen, J.",1,
WOS:001092517300017,,"Hao, R.",2,
WOS:001092517300017,,"Zhan, C.",3,
WOS:001092517300017,,"Jin, S.",4,
WOS:001092517300017,,"Zhang, P.",5,
WOS:001092517300017,,"Zhuang, X.",6,
WOS:001092517300017,,"Fei, F.",7,
WOS:001110836800001,,"Yi-zhen, Z.",1,"Beijing Univ Posts & Telecommun, State Key Lab Informat Photon & Opt Commun, Beijing 100876, Peoples R China."
WOS:001110836800001,,"Jian, D.",2,"Beijing Univ Posts & Telecommun, State Key Lab Informat Photon & Opt Commun, Beijing 100876, Peoples R China."
WOS:001110836800001,,"Tian, Z.",3,"Beijing Univ Posts & Telecommun, State Key Lab Informat Photon & Opt Commun, Beijing 100876, Peoples R China."
WOS:001110836800001,,"Kun, X.",4,"Beijing Univ Posts & Telecommun, State Key Lab Informat Photon & Opt Commun, Beijing 100876, Peoples R China."
WOS:001156890300269,,"Li, X.",1,"North Carolina State Univ, Dept Elect & Comp Engn, 890 Oval Dr, Raleigh, NC 27606 USA."
WOS:001156890300269,,"Biswas, D.",2,"Univ Texas Dallas, Dept Elect & Comp Engn, 800 W Campbell Rd, Richardson, TX 75080 USA."
WOS:001156890300269,,"Zhou, P.",3,"Univ Texas Dallas, Dept Elect & Comp Engn, 800 W Campbell Rd, Richardson, TX 75080 USA."
WOS:001156890300269,,"Brigner, W.",4,"Univ Texas Dallas, Dept Elect & Comp Engn, 800 W Campbell Rd, Richardson, TX 75080 USA."
WOS:001156890300269,,"Friedman, J.",5,"Univ Texas Dallas, Dept Elect & Comp Engn, 800 W Campbell Rd, Richardson, TX 75080 USA."
WOS:001156890300269,,"Gu, Q.",6,"North Carolina State Univ, Dept Phys, 2401 Stinson Dr, Raleigh, NC 27607 USA."
WOS:000816348800001,,"Wang, R.",1,"Univ Chinese Acad Sci, Ctr Mat Sci & Optoelect Engn, Beijing 100049, Peoples R China."
WOS:000816348800001,,"Wang, P.",2,"Univ Chinese Acad Sci, Ctr Mat Sci & Optoelect Engn, Beijing 100049, Peoples R China."
WOS:000816348800001,,"Lyu, C.",3,"Univ Chinese Acad Sci, Ctr Mat Sci & Optoelect Engn, Beijing 100049, Peoples R China."
WOS:000816348800001,,"Luo, G.",4,"Univ Chinese Acad Sci, Ctr Mat Sci & Optoelect Engn, Beijing 100049, Peoples R China."
WOS:000816348800001,,"Yu, H.",5,"Univ Chinese Acad Sci, Ctr Mat Sci & Optoelect Engn, Beijing 100049, Peoples R China."
WOS:000816348800001,,"Zhou, X.",6,"Univ Chinese Acad Sci, Ctr Mat Sci & Optoelect Engn, Beijing 100049, Peoples R China."
WOS:000816348800001,,"Zhang, Y.",7,"Chinese Acad Sci, Inst Semicond, State Key Lab Integrated Optoelect, Beijing 100083, Peoples R China."
WOS:000816348800001,,"Pan, J.",8,"Univ Chinese Acad Sci, Ctr Mat Sci & Optoelect Engn, Beijing 100049, Peoples R China."
WOS:001595363000058,,"Tossoun, B.",1,"Hewlett Packard Labs, Hewlett Packard Enterprise, 820 N McCarthy Blvd, Milpitas, CA 94305 USA."
WOS:001595363000058,,Di Liang,2,"Hewlett Packard Labs, Hewlett Packard Enterprise, 820 N McCarthy Blvd, Milpitas, CA 94305 USA."
WOS:001595363000058,,"Beausoleil, R.",3,"Hewlett Packard Labs, Hewlett Packard Enterprise, 820 N McCarthy Blvd, Milpitas, CA 94305 USA."
WOS:000698978300214,,"Xiao, X.",1,"Univ Calif Davis, Dept Elect & Comp Engn, One Shields Ave, Davis, CA 95616 USA."
WOS:000698978300214,,Ben Yoo,2,
WOS:000616721600021,,"Miscuglio, M.",1,"George Washington Univ, Dept Elect & Comp Engn, Washington, DC 20052 USA."
WOS:000616721600021,,"Meng, J.",2,"George Washington Univ, Dept Elect & Comp Engn, Washington, DC 20052 USA."
WOS:000616721600021,,"Mehrabian, A.",3,"George Washington Univ, Dept Elect & Comp Engn, Washington, DC 20052 USA."
WOS:000616721600021,,"Sorger, V.",4,"George Washington Univ, Dept Elect & Comp Engn, Washington, DC 20052 USA."
WOS:000616721600021,,"Yesiliurt, O.",5,"Purdue Univ, Birck Nanotechnol Ctr, Sch ECE, W Lafayette, IN 47907 USA."
WOS:000616721600021,,"Prokopeva, L.",6,"Purdue Univ, Birck Nanotechnol Ctr, Sch ECE, W Lafayette, IN 47907 USA."
WOS:000616721600021,,"Kildishev, A.",7,"Purdue Univ, Birck Nanotechnol Ctr, Sch ECE, W Lafayette, IN 47907 USA."
WOS:000616721600021,,"Zhang, Y.",8,Massachusetts Institute of Technology
WOS:000616721600021,,"Hu, J.",9,Massachusetts Institute of Technology
WOS:000821936000112,,"On, M.",1,"Univ Calif Davis, Dept Elect & Comp Engn, One Shield Ave, Davis, CA 95616 USA."
WOS:000821936000112,,"Lee, Y.",2,"Univ Calif Davis, Dept Elect & Comp Engn, One Shield Ave, Davis, CA 95616 USA."
WOS:000821936000112,,"Xiao, X.",3,"Univ Calif Davis, Dept Elect & Comp Engn, One Shield Ave, Davis, CA 95616 USA."
WOS:000821936000112,,"Proietti, R.",4,"Univ Calif Davis, Dept Elect & Comp Engn, One Shield Ave, Davis, CA 95616 USA."
WOS:000821936000112,,"Ben Yoo, S.",5,"Univ Calif Davis, Dept Elect & Comp Engn, One Shield Ave, Davis, CA 95616 USA."
WOS:000404121200001,,"Cohen, E.",1,"Bar Ilan Univ, Nanotechnol Ctr, IL-52900 Ramat Gan, Israel."
WOS:000404121200001,,"Malka, D.",2,"Holon Inst Technol, Fac Engn, Holon, Israel."
