work_id,keyword
WOS:001207287600007,modulator
WOS:000826177800001,subtractor;
WOS:000826177800001,demultiplexer
WOS:000826177800001,circuits
WOS:000826177800001,surface plasmon polaritons
WOS:000826177800001,logic gates
WOS:000826177800001,optical nanocircuits
WOS:000826177800001,nanoscale
WOS:000826177800001,polarization controls
WOS:000684548000003,homodyne detection
WOS:000684548000003,dual-layer waveguides
WOS:000684548000003,optical tensor core
WOS:000684548000003,matrix multiplication;
WOS:000684548000003,neural network training
WOS:001614730400001,2d materials
WOS:001614730400001,optoelectronic logic gates;
WOS:001614730400001,brewster-angle microscopy
WOS:001614730400001,reconfigurable circuits
WOS:001614730400001,heterostructure
WOS:000693419000009,design
WOS:000693419000009,toad
WOS:000693419000009,operations
WOS:000693419000009,alu
WOS:000693419000009,adder
WOS:000693419000009,mrr
WOS:000693419000009,vlsio
WOS:000693419000009,adder/subtractor
WOS:000693419000009,mzi
WOS:000549867600001,absorption
WOS:000549867600001,hybrid optical materials
WOS:000549867600001,waveguides
WOS:000549867600001,near-infrared spectroscopy
WOS:000549867600001,optical switches
WOS:000549867600001,molecular overtones
WOS:000549867600001,nanophotonics;
WOS:000549867600001,surface plasmon resonance;
WOS:001526760900001,broad-band chaos
WOS:001526760900001,ring-resonator
WOS:001526760900001,vcsel
WOS:001526760900001,subject
WOS:001526760900001,semiconductor-laser
WOS:001526760900001,prediction performance
WOS:001526760900001,optical
WOS:001526760900001,feedback
WOS:001526760900001,microwave
WOS:001178821200001,design
WOS:001178821200001,multiple tasks processing;
WOS:001178821200001,multiple longitudinal modes
WOS:001178821200001,injection-locking
WOS:001178821200001,photonic time delay reservoir computing
WOS:001178821200001,prediction performance
WOS:001178821200001,semiconductor-lasers;
WOS:001178821200001,fabry perot laser
WOS:001178821200001,optical feedback
WOS:001178821200001,computation
WOS:001678212600002,laser
WOS:001678212600002,network
WOS:001678212600002,model
WOS:001396450700002,artificial-intelligence
WOS:001396450700002,driven
WOS:001396450700002,excitability
WOS:001396450700002,classification
WOS:001021554500001,photonic convolutional neural network
WOS:001021554500001,optical computing
WOS:000869402400001,photonic reservoir computing
WOS:000869402400001,lasers
WOS:000869402400001,optical injection
WOS:000869402400001,semiconductor
WOS:000869402400001,transfer learning
WOS:000869402400001,feedback
WOS:000869402400001,semiconductor-lasers
WOS:000484606600018,nucleation and growth
WOS:000484606600018,memory
WOS:000484606600018,nonvolatile
WOS:000484606600018,phase transformation
WOS:000618163700001,bayesian optimisation
WOS:000618163700001,hyper-parameter optimisation
WOS:000618163700001,photonic reservoir computing
WOS:000618163700001,framework
WOS:000618163700001,large-scale
WOS:000618163700001,networks
WOS:000618163700001,systems
WOS:000414245000002,change memory
WOS:000414245000002,silicon photonics
WOS:000414245000002,phase-change materials
WOS:000414245000002,on-chip
WOS:000954571900019,wavelength
WOS:000954571900019,circuits
WOS:000954571900019,silicon
WOS:000822358100001,parallel
WOS:000822358100001,pulsed
WOS:000822358100001,neurons;
WOS:000822358100001,system
WOS:000822358100001,intelligence
WOS:000822358100001,optical neural systems
WOS:000822358100001,vertical-cavity semiconductor optical amplifier;
WOS:000822358100001,spike-timing-dependent plasticity
WOS:000822358100001,optical injection
WOS:000822358100001,network
WOS:000822358100001,implementation
WOS:000822358100001,neuromorphic photonics
WOS:000822358100001,on-chip
WOS:000449553300008,sum-frequency-generation;
WOS:000449553300008,photonic
WOS:000449553300008,optical-data exchange
WOS:000449553300008,photonic signaling
WOS:000449553300008,tunable wavelength conversion
WOS:000449553300008,high-speed;
WOS:000449553300008,lasers
WOS:000449553300008,processing
WOS:000449553300008,quantum-dot
WOS:000449553300008,optical communications
WOS:000449553300008,mach-zehnder modulators
WOS:000449553300008,photonic integration
WOS:000449553300008,low-power
WOS:000449553300008,experimental performance evaluation
WOS:000449553300008,silicon photonics
WOS:000449553300008,optical interconnects
WOS:000449553300008,i-n photodetector
WOS:000449553300008,swgs wave-guide
WOS:000651359400001,ring resonator
WOS:000651359400001,encoder
WOS:000651359400001,plasmonic
WOS:000651359400001,fdtd
WOS:000651359400001,logic gates
WOS:000651359400001,dispersion
WOS:000651359400001,optical
WOS:000651359400001,proposal
WOS:000651359400001,photonic crystal
WOS:000651359400001,cavities
WOS:001478441000001,equalizer
WOS:001608019400005,binary polynomial multiplication
WOS:001608019400005,scalable;
WOS:001608019400005,digital optical computing
WOS:001608019400005,high power efficiency
WOS:000988562500007,design
WOS:000988562500007,demultiplexer
WOS:000988562500007,multifunctional logic gates
WOS:000988562500007,photonic band-gap
WOS:000988562500007,feynman logic gate;
WOS:000988562500007,sensor
WOS:000988562500007,photonic crystal
WOS:000988562500007,contrast ratio
WOS:000988562500007,crystal wave-guides
WOS:000813479600048,wavelength conversion
WOS:000813479600048,optical amplifier
WOS:000813479600048,gates
WOS:001337016400004,integrated photonics
WOS:001337016400004,design
WOS:001337016400004,reconfigurable photonics;
WOS:001337016400004,photonic memories
WOS:001337016400004,directional coupler
WOS:001337016400004,phase change materials
WOS:000987126800010,subcarrier modulation
WOS:000987126800010,photonic reservoir computing
WOS:000987126800010,signal equalization
WOS:001259616400004,nonlinear material
WOS:001259616400004,crystal
WOS:001259616400004,refractive-index
WOS:001259616400004,beam combiner
WOS:001259616400004,multiplexers
WOS:001259616400004,optical computing
WOS:001259616400004,xor
WOS:001259616400004,beam splitter
WOS:001259616400004,implementation
WOS:001259616400004,diagram
WOS:001259616400004,binary decision
WOS:001200636000001,multiply-accumulationcomputation
WOS:001200636000001,circuits
WOS:001200636000001,residue number system
WOS:001200636000001,parallel computing;
WOS:001200636000001,optical computing
WOS:001200636000001,photonic integrated circuit
WOS:001200636000001,number system
WOS:001269014400001,physics-informed neural network
WOS:001269014400001,soliton
WOS:001269014400001,excitations
WOS:001269014400001,knowledge distillation
WOS:001269014400001,optical
WOS:001269014400001,incremental learning
WOS:001269014400001,deep learning
WOS:001269014400001,equation
WOS:001612672700004,design
WOS:001612672700004,nor
WOS:001612672700004,realization
WOS:000864564000002,optical imaging
WOS:000864564000002,reservoir computing
WOS:000864564000002,task analysis
WOS:000864564000002,dynamics
WOS:000864564000002,performance
WOS:000864564000002,machine
WOS:000864564000002,neural network hardware
WOS:000864564000002,neurons
WOS:000864564000002,spiking neural network
WOS:000864564000002,photonic
WOS:000864564000002,reservoirs;
WOS:000864564000002,networks
WOS:000864564000002,artificial neural
WOS:000864564000002,vertical cavity surface emitting lasers
WOS:000864564000002,nonlinear optics
WOS:000864564000002,surface emitting lasers
WOS:000864564000002,semiconductor lasers
WOS:000864564000002,photonics
WOS:000864564000002,vertical cavity
WOS:001106521100007,vcsel
WOS:001106521100007,prediction performance
WOS:001106521100007,feedback
WOS:001106521100007,modulation
WOS:001106521100007,laser
WOS:001106521100007,computation
WOS:001520182400002,systems
WOS:001520182400002,performance
WOS:000792915700006,resonant cavities
WOS:000792915700006,bpsk signals
WOS:000792915700006,logic gate
WOS:000792915700006,realization
WOS:000792915700006,ring resonators
WOS:000792915700006,interference;
WOS:000792915700006,optical half adder
WOS:000792915700006,subtractor
WOS:000792915700006,proposal
WOS:000792915700006,photonic crystal
WOS:000959843800001,computing
WOS:000959843800001,chip
WOS:000959843800001,photonic integrated circuits
WOS:000959843800001,microwave
WOS:000959843800001,waveguide mesh
WOS:000959843800001,analog optical
WOS:000959843800001,silicon photonics
WOS:000741386500001,photonic crystal
WOS:000741386500001,crystal logic gates
WOS:000741386500001,interference
WOS:000741386500001,drop filters
WOS:000480647400001,computing
WOS:000480647400001,deep reservoir computing;
WOS:000480647400001,integrated photonic reservoir computing
WOS:000480647400001,neuro-inspired
WOS:000480647400001,unconventional computing
WOS:000480647400001,systems
WOS:000480647400001,scalable reservoir computing
WOS:000480647400001,neuromorphic computing
WOS:001176894500001,machine
WOS:001176894500001,photonic
WOS:001176894500001,pattern recognition
WOS:001176894500001,parallel high-speed
WOS:001176894500001,information processing
WOS:001176894500001,reservoir computing
WOS:001176894500001,integrated photonic rc
WOS:001176894500001,four distributed feedback laser arrays
WOS:001176894500001,semiconductor-lasers
WOS:001497126500001,operations
WOS:001497126500001,optical switching
WOS:001497126500001,arithmetic logic unit
WOS:001497126500001,microring resonator
WOS:001497126500001,logic gates
WOS:001497126500001,logic
WOS:001497126500001,resonator
WOS:001497126500001,xor
WOS:001497126500001,gate
WOS:001497126500001,conversion
WOS:001497126500001,multiple logic operations;
WOS:001436405200004,large-scale
WOS:001436405200004,neural-networks
WOS:001436405200004,field
WOS:000770624700001,phase
WOS:000770624700001,information
WOS:000770624700001,element
WOS:000770624700001,polarization
WOS:001187802600001,quantum circuit
WOS:001187802600001,teleportation
WOS:001187802600001,valley photonic
WOS:001187802600001,crystals
WOS:001187802600001,topological protection
WOS:001187802600001,quantum gate
WOS:001187802600001,computation
WOS:001359129800013,optical nonlinear function
WOS:001359129800013,function
WOS:001359129800013,optical nonlinear
WOS:001359129800013,microring resonator
WOS:001359129800013,optical computing
WOS:001359129800013,inverse design
WOS:001359129800013,optical nonlinear function;
WOS:000930903800037,driving electronics
WOS:000930903800037,neuromorphic computing
WOS:000930903800037,crosstalk
WOS:000930903800037,optical processors
WOS:000930903800037,photonic integrated circuits;
WOS:000857328900009,microresonator
WOS:000857328900009,optical gradient force
WOS:000857328900009,wave-guides
WOS:000857328900009,attenuators
WOS:000857328900009,optical waveguides
WOS:000857328900009,optomechanics
WOS:000857328900009,nanomechanical resonators
WOS:000857328900009,silicon
WOS:000857328900009,probes
WOS:000857328900009,optical pumping
WOS:000857328900009,optical
WOS:000857328900009,optical device fabrication
WOS:000857328900009,silicon photonics
WOS:000857328900009,optical saturation;
WOS:001006309300001,voltage
WOS:001006309300001,polarons
WOS:001006309300001,organic electrochemical transistors
WOS:001006309300001,artificialneuromorphic systems
WOS:001006309300001,optically
WOS:001006309300001,readable synapses
WOS:001006309300001,synapses
WOS:001006309300001,electrochemicaldoping
WOS:001144930100011,two-state pauli x logic gate
WOS:001144930100011,design
WOS:001144930100011,semiconductor-optical-amplifier doped photonic crystal (pc-soa)
WOS:001144930100011,cross-gain modulation
WOS:001144930100011,wave-guides
WOS:001144930100011,frequency encoding principle
WOS:001144930100011,crystal
WOS:001144930100011,simulation
WOS:001144930100011,fredkin
WOS:001144930100011,compact;
WOS:001144930100011,scheme
WOS:001144930100011,nor
WOS:001144930100011,z quantum gates
WOS:001144930100011,cross
WOS:001144930100011,gain modulation (xgm)
WOS:001144930100011,photonic band gap crystals;
WOS:001144930100011,semiconductor optical amplifiers
WOS:001527431000001,optical weighting
WOS:001527431000001,phase-change materials
WOS:001527431000001,materials
WOS:001527431000001,phase change
WOS:001527431000001,gst
WOS:001527431000001,photonic synapse
WOS:001527431000001,memory
WOS:001527431000001,silicon
WOS:001527431000001,crystallization
WOS:001527431000001,integrated photonic computing
WOS:001527431000001,networks
WOS:000451710400001,optical integrated circuit
WOS:000451710400001,nano-resonator
WOS:000451710400001,photonic
WOS:000451710400001,crystal
WOS:000451710400001,photonic-crystal
WOS:000451710400001,nano-ring resonator
WOS:000451710400001,xor
WOS:000451710400001,all-optical not logic gate
WOS:000451710400001,response time
WOS:000451710400001,nor
WOS:001623222700001,design
WOS:001623222700001,realization
WOS:001623222700001,systolic array
WOS:001623222700001,optical computing
WOS:001623222700001,platform
WOS:001623222700001,matrix-matrix multiplication
WOS:001362136700039,photonic spiking neuron
WOS:001362136700039,temporal integration
WOS:001362136700039,spiking
WOS:001362136700039,refractory period
WOS:001362136700039,photonic spiking neuron;
WOS:001362136700039,threshold
WOS:001362136700039,semiconductor-laser
WOS:001362136700039,array
WOS:001362136700039,spiking threshold
WOS:001362136700039,dml-dfb laser
WOS:001058526300020,accelerator
WOS:001058526300020,silicon photonics
WOS:001058526300020,phase change materials
WOS:001286211600002,system
WOS:001286211600002,performance
WOS:000383240100023,all-optical arithmetic
WOS:000383240100023,effect
WOS:000383240100023,kerr
WOS:000383240100023,microring resonators
WOS:000383240100023,switch
WOS:000383240100023,silicon photonics
WOS:000383240100023,all-optical logic
WOS:001481376000001,design
WOS:001481376000001,ring resonant cavity
WOS:001481376000001,optical computing
WOS:001481376000001,interference;
WOS:001481376000001,interconnects
WOS:001481376000001,response time
WOS:001481376000001,photonic crystal
WOS:000519120700002,design
WOS:000519120700002,nand
WOS:000519120700002,photonic crystals
WOS:000519120700002,optical half adder
WOS:000519120700002,optical gate
WOS:000519120700002,nor
WOS:000672829300007,integrated photonics
WOS:000672829300007,wave-guides
WOS:000672829300007,coherent optics
WOS:000672829300007,gates
WOS:000672829300007,pulse transmission
WOS:000672829300007,all-optical logic
WOS:000903603700002,mach-zehnder interferometer
WOS:000903603700002,computing
WOS:000903603700002,binary
WOS:000903603700002,design
WOS:000903603700002,digit
WOS:000903603700002,electro-optic modulator
WOS:000903603700002,photonic crystals
WOS:000903603700002,logic gates
WOS:000903603700002,scheme;
WOS:000903603700002,implementation
WOS:000903603700002,conversion
WOS:000903603700002,semiconductor optical amplifier
WOS:000903603700002,fredkin
WOS:000903603700002,alternative approach
WOS:000903603700002,quantum
WOS:000570137400002,diamond
WOS:000570137400002,devices
WOS:000570137400002,oxide
WOS:001204717500004,photonic crystals waveguides
WOS:001204717500004,photonic
WOS:001204717500004,fdtd
WOS:001204717500004,insertion loss
WOS:001204717500004,compact
WOS:001204717500004,band gap
WOS:001204717500004,proposal
WOS:001204717500004,contrast ratio
WOS:001204717500004,interference principle
WOS:000476498600007,optical design techniques
WOS:000476498600007,optical logic
WOS:000476498600007,self-collimated beams
WOS:000476498600007,logic gates
WOS:000476498600007,phc waveguides
WOS:000476498600007,optical interference
WOS:000476498600007,high contrast ratio
WOS:000476498600007,times
WOS:000476498600007,linear photonic crystal
WOS:000476498600007,optical waveguide
WOS:000476498600007,two-dimensional photonic crystal structure;
WOS:000476498600007,theory
WOS:000476498600007,optical bias
WOS:000476498600007,all-optical 1-to-2 line decoder
WOS:000476498600007,1-to-2 line
WOS:000476498600007,high-logic states;
WOS:000476498600007,photonic crystals
WOS:000476498600007,all-optical logic decoder
WOS:000476498600007,on-chip photonic-integrated-circuit applications;
WOS:000476498600007,response
WOS:000476498600007,transient responses
WOS:000476498600007,zero input conditions
WOS:000476498600007,output ports
WOS:000476498600007,phase sensitivity analysis
WOS:000476498600007,silicon-based design
WOS:000476498600007,light interference
WOS:000476498600007,device output;
WOS:000471818800010,integrated photonics
WOS:000471818800010,ultracompact
WOS:000471818800010,optical logic
WOS:000471818800010,optical computing
WOS:000471818800010,gate
WOS:001022709300013,(cr)
WOS:001022709300013,design
WOS:001022709300013,nand
WOS:001022709300013,photonic crystals
WOS:001022709300013,transmission ratio (tr)
WOS:001022709300013,fabrication
WOS:001022709300013,realization
WOS:001022709300013,logic gates
WOS:001022709300013,crystals
WOS:001022709300013,fdtd method
WOS:001022709300013,multimode interference
WOS:001022709300013,nor;
WOS:001022709300013,contrast ratio
WOS:000795604600001,photonic memory
WOS:000795604600001,phase-change materials
WOS:000795604600001,crystal
WOS:000795604600001,address look-up
WOS:000795604600001,integrated-circuits;
WOS:000795604600001,photonic computing
WOS:000795604600001,thin-films
WOS:000795604600001,optoelectronics
WOS:000795604600001,silicon
WOS:000795604600001,nanophotonics
WOS:000795604600001,tunable
WOS:000795604600001,switch
WOS:000795604600001,scale
WOS:000795604600001,optical memory
WOS:000795604600001,on-chip
WOS:000384003200011,design
WOS:000384003200011,interference
WOS:000384003200011,interference technique
WOS:000384003200011,fabrication
WOS:000384003200011,self-collimated effect
WOS:000384003200011,logic gates
WOS:000384003200011,photonic crystal
WOS:000384003200011,diffractive beam splitter
WOS:000440803600012,arrays
WOS:000440803600012,slow-light;
WOS:000440803600012,lattice
WOS:000440803600012,xor
WOS:000440803600012,directional coupler
WOS:000440803600012,electromagnetic scattering
WOS:000440803600012,amplification
WOS:000508241600003,neural network
WOS:000508241600003,diffraction grating
WOS:000508241600003,deep learning
WOS:000508241600003,photonic chip
WOS:001347511200001,convolution
WOS:001347511200001,integrated photonics
WOS:001347511200001,photonic
WOS:001347511200001,computing
WOS:001347511200001,technologies
WOS:001347511200001,system
WOS:001347511200001,chip
WOS:001347511200001,optics
WOS:001347511200001,diffractive neural network
WOS:001347511200001,performance
WOS:000836428700005,efficient
WOS:001088237600004,silicon-nitride
WOS:001088237600004,refractive-index;
WOS:001088237600004,enhanced 2nd-harmonic generation
WOS:001088237600004,materials
WOS:001088237600004,wave-guides
WOS:001088237600004,nonlinearity enhancement
WOS:001088237600004,two-dimensional materials;
WOS:001088237600004,graphene oxide
WOS:001088237600004,semiconductor
WOS:001088237600004,growth of material
WOS:001088237600004,photonic integration
WOS:001088237600004,next-generation
WOS:001088237600004,photonics
WOS:001088237600004,3rd-order nonlinearities
WOS:001088237600004,silicon/silicon nitride photonic platforms
WOS:001492068000001,enhancement
WOS:001492068000001,computation
WOS:001492068000001,semiconductor-lasers
WOS:001503744200009,silicon photonics
WOS:001503744200009,4 x 4
WOS:000865439000005,compact;
WOS:000865439000005,optical processor
WOS:000865439000005,multiplier
WOS:000865439000005,inverse design
WOS:000865439000005,platform
WOS:000865439000005,silicon photonics
WOS:001251525900034,optical feedback
WOS:001251525900034,performance
WOS:000391286402139,states
WOS:000451710400004,optical reversible encoder
WOS:000451710400004,photonic integrated circuits
WOS:000451710400004,logic gates
WOS:000451710400004,photonic band gap;
WOS:000451710400004,all-optical nor
WOS:000451710400004,photonic crystal
WOS:001588252800001,design
WOS:001588252800001,all-optical logic function
WOS:001588252800001,photonic crystal fiber coupler
WOS:001588252800001,split step fourier
WOS:001588252800001,method
WOS:001588252800001,gate
WOS:001588252800001,nonlinear optics
WOS:001588252800001,multifrequency generation
WOS:001588252800001,simulation
WOS:001588252800001,performance
WOS:000619204600001,parallel
WOS:000619204600001,optical computing
WOS:000619204600001,implementation
WOS:000619204600001,multiplication
WOS:000619204600001,silicon photonics
WOS:000619204600001,gradient methods
WOS:000651899500054,mode
WOS:000651899500054,carrier-depletion
WOS:000418646600029,all-optical xor
WOS:000418646600029,self-collimated beams
WOS:000418646600029,logic gates
WOS:000418646600029,photonic band gap
WOS:000418646600029,multimode interference
WOS:000418646600029,optical interference
WOS:000418646600029,photonic crystal
WOS:001058150400011,iq modulation formation
WOS:001058150400011,distorted signals
WOS:001058150400011,reservoir computing
WOS:001473153800023,optical amplifiers
WOS:001473153800023,optical device
WOS:001473153800023,softmax
WOS:001473153800023,wavelength-division
WOS:001473153800023,reservoir computing
WOS:001473153800023,artificial
WOS:001473153800023,optical receivers
WOS:001473153800023,neural networks
WOS:001473153800023,integrated optics
WOS:001473153800023,multiplexing
WOS:001473153800023,optical fibers
WOS:001473153800023,digital coherent receivers
WOS:001473153800023,fabrication
WOS:001473153800023,modulation format identification
WOS:001473153800023,neuromorphic
WOS:001473153800023,multiclass classifier
WOS:001473153800023,reservoirs
WOS:001473153800023,optical waveguides
WOS:001473153800023,energy efficiency;
WOS:001473153800023,optical transmitters
WOS:001473153800023,photonics
WOS:000371611800004,diarylethenes
WOS:000371611800004,encoding optical signals
WOS:000371611800004,memory
WOS:000371611800004,fluorescence
WOS:000371611800004,bisthienylethene;
WOS:000371611800004,nondestructive readout
WOS:000371611800004,molecular switches;
WOS:000371611800004,gates
WOS:000371611800004,ethene bridge
WOS:000371611800004,light
WOS:000493093500051,ring resonator;
WOS:000493093500051,design
WOS:000493093500051,nand
WOS:000493093500051,ultra-high bit rate
WOS:000493093500051,self-collimated beams
WOS:000493093500051,realization
WOS:000493093500051,logic gates
WOS:000493093500051,all-optical half subtractor (aohs)
WOS:000493093500051,optical computing
WOS:000493093500051,interference-based phenomenon
WOS:000493093500051,photonic crystal
WOS:000523346700037,domain
WOS:000523346700037,all-optical
WOS:000523346700037,interference
WOS:000523346700037,logic gate
WOS:000523346700037,realization
WOS:000523346700037,finite difference time
WOS:000523346700037,photonic crystal
WOS:000523346700037,nor
WOS:001632083800001,matrix-vector-multiplication
WOS:001632083800001,quantum computational advantage
WOS:001632083800001,computing
WOS:001632083800001,operations
WOS:001632083800001,artificial-intelligence
WOS:001632083800001,metasurface
WOS:001632083800001,nanophotonics
WOS:001632083800001,optical
WOS:001632083800001,mathematical
WOS:001300084800011,design
WOS:001300084800011,photonic crystal
WOS:001300084800011,mode
WOS:001300084800011,sensor
WOS:001300084800011,device
WOS:001300084800011,wave-guide
WOS:000373214600039,ring-resonator
WOS:000373214600039,filter
WOS:000373214600039,nonlinear photonic crystals
WOS:000373214600039,all optical gates
WOS:000373214600039,threshold logic
WOS:000373214600039,nor
WOS:001460769300034,future
WOS:001460769300034,integrated optics
WOS:001460769300034,microwave photonic integrated circuits
WOS:001460769300034,optical switching devices
WOS:001460769300034,micro-ring resonators
WOS:001460769300034,optical directed logic;
WOS:001460769300034,silicon
WOS:001460769300034,router
WOS:001460769300034,gates
WOS:001460769300034,filters
WOS:001729274700004,light scattering
WOS:001729274700004,modularity
WOS:001729274700004,inverse design
WOS:001729274700004,photonic computing
WOS:001558931800001,artificial-intelligence
WOS:001605237500001,all-optical silicon encoder
WOS:001605237500001,photonic crystal
WOS:001605237500001,pwe
WOS:001605237500001,fdtd
WOS:001406544200001,photonic
WOS:001406544200001,compression
WOS:001406544200001,longpass filter
WOS:001406544200001,integrated signal processing
WOS:001406544200001,waveguide bragg gratings
WOS:000470928000003,short-term plasticity
WOS:000470928000003,neuromorphic computation
WOS:000470928000003,artificial synapses
WOS:000470928000003,bio-inspired electronics
WOS:000470928000003,black phosphorus;
WOS:000470928000003,memory
WOS:000470928000003,plasticity;
WOS:000470928000003,photooxidation
WOS:000470928000003,processing
WOS:000470928000003,recognition
WOS:000470928000003,devices
WOS:000470928000003,network
WOS:000470928000003,brain
WOS:000470928000003,photonic signal
WOS:000470928000003,long-term plasticity
WOS:000470928000003,transistors
WOS:000350275500076,micro-ring resonators
WOS:000350275500076,sensing
WOS:000350275500076,analog
WOS:000350275500076,reservoir computing
WOS:000350275500076,optical networks
WOS:000512907600046,design
WOS:000512907600046,all-optical xor
WOS:000512907600046,wave-guides
WOS:000512907600046,logic gate
WOS:000512907600046,gyromagnetic photonic crystal
WOS:000512907600046,compact
WOS:000512907600046,light
WOS:000512907600046,contrast ratio
WOS:000932812300001,optical sensors
WOS:000932812300001,future
WOS:000932812300001,photonics
WOS:000932812300001,random-access memory
WOS:000932812300001,nonvolatile
WOS:000932812300001,adaptive optics
WOS:000932812300001,memory
WOS:000932812300001,latency
WOS:000932812300001,silicon
WOS:000932812300001,phase change memory
WOS:000932812300001,phase-change
WOS:000932812300001,ge2sb2te5
WOS:000932812300001,in-memory photonic computing
WOS:000932812300001,thickness;
WOS:000932812300001,optical pulses
WOS:000932812300001,design
WOS:000932812300001,dependence
WOS:000932812300001,silicon photonics
WOS:000932812300001,phase change materials
WOS:000932812300001,photonic integrated circuits;
WOS:000435407700151,interference
WOS:000435407700151,self-collimated beams
WOS:000435407700151,photonic crystals
WOS:000435407700151,line
WOS:000435407700151,optical logic devices
WOS:000435407700151,photonic crystal
WOS:001426270600027,accelerator
WOS:001426270600027,backpropagation
WOS:000818997800008,photonic reservoir computing
WOS:000818997800008,method of
WOS:000818997800008,multiple scales
WOS:000818997800008,double-hopf-bifurcation
WOS:000818997800008,state-dependent delays
WOS:000818997800008,differential-equations;
WOS:000818997800008,double hopf bifurcation
WOS:001282120900042,spatially distributed reservoir
WOS:001282120900042,computing
WOS:001282120900042,laser
WOS:001282120900042,temporally distributed reservoir computing
WOS:001282120900042,semiconductor
WOS:001282120900042,feedback
WOS:001282120900042,delay-based reservoir computing
WOS:001101947300004,deep learning models
WOS:001101947300004,cloud computing networks
WOS:001101947300004,cyber-attack detection
WOS:001101947300004,construction
WOS:001101947300004,device communication;
WOS:000426574100013,interference
WOS:000426574100013,self-collimated beams
WOS:000426574100013,photonic crystals
WOS:000426574100013,line
WOS:000426574100013,optical logic devices
WOS:000349014200027,quantum cost
WOS:000349014200027,toffoli gate
WOS:000349014200027,architecture
WOS:000349014200027,reversible alu
WOS:000349014200027,quantum computer;
WOS:000349014200027,reversible logic
WOS:000750620900002,materials
WOS:000750620900002,phase change
WOS:000750620900002,integrated optics
WOS:000750620900002,transition
WOS:000750620900002,nonvolatile memory
WOS:000750620900002,optical computing
WOS:000750620900002,silicon photonics
WOS:000767901300004,polarization-insensitive asymmetric absorption
WOS:000767901300004,fabry-perot resonator
WOS:000767901300004,mode converter
WOS:000767901300004,accumulation
WOS:000767901300004,design
WOS:000767901300004,transmission
WOS:000767901300004,optical diode
WOS:000767901300004,light energy;
WOS:000767901300004,silicon
WOS:000767901300004,asymmetric reflection
WOS:000767901300004,absorption;
WOS:000767901300004,asymmetric dielectric
WOS:000767901300004,reflection
WOS:000767901300004,photonic crystal
WOS:000767901300004,total (integral) absorption
WOS:000944082700007,forecasting
WOS:000944082700007,feedback
WOS:000944082700007,delayed input
WOS:000944082700007,reservoir computing
WOS:000944082700007,photonics
WOS:000944082700007,performance
WOS:000944082700007,timeseries
WOS:001010557200006,neural-network
WOS:001010557200006,artificial-intelligence
WOS:001010557200006,optics
WOS:000641208500002,mvl
WOS:000641208500002,ota
WOS:000641208500002,optical computation
WOS:000641208500002,slm
WOS:000641208500002,spatial light-modulator
WOS:000641208500002,mss
WOS:000641208500002,savart plate
WOS:000427415100006,design
WOS:000427415100006,ultracompact
WOS:000427415100006,modulator
WOS:000427415100006,logic
WOS:000427415100006,interconnects
WOS:001332726200001,task
WOS:001332726200001,system
WOS:001332726200001,semiconductor laser
WOS:001332726200001,subject;
WOS:001332726200001,semiconductor-laser
WOS:001332726200001,prediction performance
WOS:001332726200001,reservoir computing
WOS:001332726200001,chaotic time series prediction
WOS:001332726200001,optical feedback
WOS:000475601500012,mach-zehnder interferometer
WOS:000475601500012,fiber
WOS:000475601500012,cross-phase modulation (xpm)
WOS:000475601500012,network
WOS:000475601500012,semiconductor
WOS:000475601500012,reversible logic
WOS:000475601500012,cross-gain modulation (xgm)
WOS:000475601500012,(mzi)
WOS:000475601500012,xor
WOS:000475601500012,extinction ratio (er) 82-m
WOS:000475601500012,optical amplifier (soa)
WOS:000475601500012,frequency-encoded fredkin
WOS:000475601500012,implementation;
WOS:001511004800016,integrated photonics
WOS:001511004800016,microring
WOS:001511004800016,external feedback
WOS:001511004800016,lasers
WOS:001511004800016,iii-v-on-si
WOS:001511004800016,neuromorphic computing
WOS:000361401100008,mach-zehnder interferometer
WOS:000361401100008,binary adder
WOS:000361401100008,architecture
WOS:000361401100008,all-optical design
WOS:000361401100008,half-adder
WOS:000361401100008,xor
WOS:001585984800001,electrochromic metasurfaces
WOS:001585984800001,polymers
WOS:001585984800001,active plasmonics;
WOS:001585984800001,chiral plasmonics
WOS:001585984800001,polyaniline
WOS:001585984800001,degradation
WOS:001585984800001,shadow growth
WOS:001585984800001,optical memory
WOS:000405573700106,design
WOS:000405573700106,switches
WOS:000405573700106,photonic band gap
WOS:000405573700106,gate
WOS:000405573700106,photonic integrated circuit
WOS:000405573700106,and
WOS:000405573700106,photonic crystal
WOS:000885467400004,silicon-nitride
WOS:000885467400004,implementation
WOS:000514309400008,mach-zehnder interferometer;
WOS:000514309400008,mach-zehnder interferometer
WOS:000514309400008,2-photon absorption
WOS:000514309400008,quality factor
WOS:000514309400008,photonic
WOS:000514309400008,design
WOS:000514309400008,all-optical xnor logic gate
WOS:000514309400008,xor
WOS:000514309400008,modulation
WOS:000514309400008,crystal semiconductor optical amplifier
WOS:000514309400008,wave-guide
WOS:000514309400008,alpha-factor;
WOS:000514309400008,all-optical nor logic gate
WOS:000354213100013,design
WOS:000354213100013,kerr effect
WOS:000354213100013,photonic band gap
WOS:000354213100013,gate
WOS:000354213100013,photonic crystal
WOS:000354213100013,filters
WOS:000354213100013,optical decoder
WOS:001510925200001,extreme learning machine
